folder,f1_score,mse,deckPercent
p6qBuT8RWuQ,0.967741935483871,0.03595890410958904,0.9991438356164384
rDq0AE5j2cg,0.8857142857142858,0.13465346534653466,0.900990099009901
xse0ba61ZVY,0.9600000000000001,0.12215909090909091,0.9985795454545454
ouZUftkSR3Y,0.8611111111111113,0.39293598233995586,0.8901766004415012
0HV6Zt3QllU,0.8666666666666666,0.047619047619047616,0.9978991596638656
R6LFFday_J8,0.9791666666666666,0.14655172413793102,0.990948275862069
O2Wl58dAlxk,0.846153846153846,0.10810810810810811,0.8766891891891891
HK7dPMMicmo,0.923076923076923,0.16831683168316833,0.9958745874587459
H9yjVvziORc,0.836734693877551,0.6842105263157895,0.9568256578947368
bhFcB33grQc,0.32116788321167883,0.7202472952086554,0.5482998454404946
klC7RLhn1dE,0.9218749999999999,0.2024432809773124,0.9720767888307156
nLCXtqj1FDU,0.916030534351145,0.14309764309764308,0.9974747474747475
Xhl_NWKcsXk,0.8235294117647058,0.5075268817204301,0.9370967741935484
WXCTAbZSKCM,0.9361702127659575,0.17008196721311475,0.9974385245901639
C4kh1eja_yA,0.942528735632184,0.15045871559633028,0.9151376146788991
eZiJ9cIcv6M,0.9607843137254902,0.09046052631578948,0.9979440789473685
nsIFcrpbxKY,0.923076923076923,0.22125435540069685,0.9960801393728222
S7UQFd9sQ0A,0.9333333333333332,0.08306709265175719,0.9968
YvcL9QmLX5U,0.9523809523809523,0.1008174386920981,0.9945504087193461
K9omiFQSrAo,0.9767441860465117,0.21350364963503649,0.9904197080291971
rbTsXkMRbX8,0.9195402298850575,0.05439330543933055,0.9994769874476988
EKG7JWb9UbM,0.9777777777777777,0.06515580736543909,0.9978753541076487
WUDb-111m0Y,0.98989898989899,0.07462686567164178,0.9950248756218906
oo8-FuDCYDY,0.9411764705882354,0.13947990543735225,0.99822695035461
9LhHGZ6pGeg,0.9333333333333333,0.11714285714285715,0.9928571428571429
eV-6thEUgkk,0.8999999999999999,0.3597733711048159,0.9922096317280453
Bshn1VVlVCk,0.9176470588235294,0.05725971370143149,0.9989775051124744
i_cB6qGdMfw,0.9268292682926829,0.06086956521739131,0.9666666666666667
OPTVPXWPk18,0.878048780487805,0.11508951406649616,0.8663682864450127
Bo1ZoOWm5nE,0.9473684210526316,0.24147727272727273,1.0
TgiO4F7NhKU,0.9259259259259259,0.05965909090909091,0.9871977240398293
SDFFu44DDCw,0.9770992366412213,0.044481054365733116,0.9954695222405272
ORcODWCdaRk,0.5037037037037038,0.6767083027185893,0.6017634092578986
Vn_9AtzYf0A,0.8785046728971961,0.20392156862745098,0.9955882352941177
iUqhHTcvItQ,0.9814814814814815,0.06710310965630115,0.9071194762684124
eTbNZWPdMSk,0.8923076923076922,0.10227272727272728,0.9900568181818182
uEVUP3TYsis,0.9,0.1636029411764706,0.9977022058823529
aSjQwfz23KQ,0.7692307692307693,0.43983402489626555,0.9522821576763485
TpBEqJ8KKbM,0.8421052631578948,0.32400932400932403,0.9924242424242424
BlrujMUiOyg,0.8947368421052632,0.1339031339031339,0.9992877492877493
fa0PVNJFHuw,1.0,0.0091324200913242,1.0
HMp_-kk95to,0.9736842105263158,0.06726457399103139,0.9966367713004485
oY1qULSdXww,0.9024390243902439,0.078125,0.99609375
MwHO_WrCDoo,0.888888888888889,0.23579545454545456,0.9985795454545454
967P1YDRFBA,0.9572649572649572,0.1050656660412758,0.9910881801125704
9cXUyPse6SY,0.8173913043478261,0.7284768211920529,0.9586092715231788
oUF-7xPe59g,0.8181818181818182,0.23660714285714285,0.9654017857142857
LEWLPbGnz0Q,0.9500000000000001,0.1623931623931624,0.9992877492877493
K342Ymiyoe8,0.9774436090225564,0.0625,0.9921875
6JXqx-SXT6U,0.9565217391304348,0.02564102564102564,0.9992877492877493
hNgj8Oie_7Q,0.9075630252100839,0.05756578947368421,0.9946546052631579
2S3qtVrLetU,0.8,0.4604051565377532,0.8829493087557604
H6QYZ26xBQ0,0.9647058823529412,0.15151515151515152,0.9901960784313726
693aUGa_CuY,0.9107142857142858,0.3261943986820428,0.9497528830313015
T6tOfmmmtSo,0.32608695652173914,0.7513321492007105,0.5501776198934281
MNMRr2E8LoM,0.9894736842105264,0.02434782608695652,0.9978260869565218
hJhxtc8ObWg,0.8679245283018868,0.3646723646723647,0.9971509971509972
-U6dPiu8m3c,0.9022556390977443,0.17229729729729729,0.997043918918919
-sdEnzDTqSQ,0.8387096774193549,0.38275862068965516,0.9974137931034482
LhpMVdw94Aw,0.9333333333333333,0.13101604278074866,0.9913101604278075
njrAjqAzakc,0.9863013698630138,0.036458333333333336,0.9967447916666666
XgYoc1vGCxQ,1.0,0.011396011396011397,0.9971509971509972
OKRQNB8Zh-w,0.967032967032967,0.02631578947368421,0.9232456140350878
PBp_uGvepTo,1.0,0.010309278350515464,0.9948453608247423
96vmdI8ZiZI,0.9491525423728815,0.12396694214876033,0.9965564738292011
sPVm3Hpw1Zg,0.888888888888889,0.4177215189873418,0.820675105485232
MF5sYwT63r0,0.9661016949152542,0.13651315789473684,0.998766447368421
v1Bos27mjhg,0.94,0.1354723707664884,0.9861730597680642
RdNbdanOmY8,0.9545454545454547,0.15894039735099338,0.9983443708609272
ga8jt6yZvKA,0.8983050847457628,0.2685810810810811,0.9911317567567568
sefNs6goE4M,0.9894736842105264,0.04770992366412214,0.995706106870229
TXgsrSisoeA,0.7602339181286549,0.32901751713632904,0.7006854531607006
-OMmXwwQhlM,0.9090909090909091,0.17849462365591398,0.9935483870967742
FfcoRzMEvNk,0.45502645502645506,0.6950646298472385,0.6020857814336075
U9xKhNv00PI,0.9484536082474226,0.19264448336252188,0.9960595446584939
5J3b-sTm5X4,0.9836065573770492,0.05234159779614325,1.0
l21UN_dVTbQ,0.548148148148148,0.4409127954360228,0.5668296658516707
KQiiVSGfoiU,0.9489051094890512,0.09967845659163987,0.9220257234726688
FUZbHEZE7lM,0.8809523809523809,0.255863539445629,0.970682302771855
hYzMWdcSF58,0.9310344827586207,0.032520325203252036,0.9932249322493225
xLZBz0U3SPc,0.9333333333333333,0.14606741573033707,1.0
GASlow0tMMM,0.9433962264150945,0.05592105263157895,0.9967105263157895
gDgUKuaMQmQ,0.9217391304347826,0.19830508474576272,0.9987288135593221
M1lXoKq1X-4,0.9457364341085273,0.06913996627318718,0.9962057335581788
KC5rMET9EuY,0.7397260273972603,0.5408653846153846,0.9579326923076923
QvpVyExjhyk,0.8592592592592593,0.2714285714285714,0.9281746031746032
N9Fk_ylxdNA,0.90625,0.19901315789473684,0.9921875
Fe-PwF52hNM,0.8985507246376812,0.3278008298755187,0.990134994807892
74-kHlPWfDo,0.9117647058823529,0.5048076923076923,0.9993990384615384
eQxhK6ncBZY,0.9508196721311475,0.13142857142857142,0.9978571428571429
Do3W1wuhWvs,0.8817204301075269,0.2639344262295082,0.9195402298850575
WECzvDk6NGQ,0.90625,0.13793103448275862,0.9926108374384236
5j_faPIvZKE,0.8771929824561403,0.1737891737891738,0.9736467236467237
D3sHvbAKQ1E,0.975609756097561,0.04954128440366973,0.9958677685950413
gVJdMlp4hD4,0.9069767441860466,0.18763326226012794,0.9968017057569296
h2pl--vcdHA,0.94017094017094,0.05555555555555555,0.9234006734006734
OhVuhiKBxPM,0.9172932330827067,0.05601317957166392,0.9962932454695222
DCGtt0wq0K4,0.962962962962963,0.12807881773399016,0.9963054187192119
p3u-eIMrZ-U,0.9333333333333332,0.23512747875354106,0.9907801418439717
wgl-VB2l7Sg,0.9268292682926831,0.15598290598290598,0.9957264957264957
372Cek8NDRI,0.943089430894309,0.23220338983050848,0.9987288135593221
djK_AqJD6F4,0.9166666666666667,0.13412563667232597,0.9711375212224108
PG76aBW_Flk,0.9361702127659575,0.22495894909688013,0.993431855500821
x7J_iPWxl-U,0.9393939393939394,0.1935483870967742,0.9976958525345622
2UuYCluuQW4,0.9433962264150944,0.06551724137931035,0.9974137931034482
L8_8gsV-zBA,0.9111111111111111,0.1326923076923077,0.9980769230769231
hL6mMPbjDKM,0.8764044943820225,0.16666666666666666,0.9933333333333333
VRow3OfaOMw,0.9361702127659575,0.11304347826086956,0.9934725848563969
4EaeNc9b3EY,0.8979591836734695,0.48549323017408125,0.9985493230174082
JkKXj3HGKDI,0.9075630252100839,0.21967213114754097,0.9749794913863823
j1YpzSd-x34,0.9056603773584906,0.1225071225071225,0.9764957264957265
xSvGV9bYXrA,0.9130434782608695,0.2814569536423841,0.9946192052980133
GyndlJvTSvA,0.7619047619047619,0.24157303370786518,0.9658239700374532
nZl3TS6bz-0,0.368421052631579,0.8079640333975594,0.48988439306358383
6atftH6it0Q,0.8064516129032258,0.75,0.9629934210526315
BJBnjErgPIw,0.9696969696969697,0.07975460122699386,0.9918200408997955
VmDdLa8H0Tg,0.9259259259259259,0.12786259541984732,0.9966603053435115
0daCF1xlONM,0.9482758620689655,0.039603960396039604,0.9979372937293729
oFNAY749JqI,0.9056603773584905,0.051470588235294115,0.9958639705882353
GcZY6xGwPvk,0.9347826086956522,0.2784313725490196,0.996078431372549
2pCgP_pNMLk,0.9320388349514563,0.1501766784452297,0.9982332155477032
FXMFqHqxlSQ,0.8636363636363636,0.3018867924528302,0.9981132075471698
E4THHkKfxGg,0.8873239436619719,0.2382608695652174,0.9891304347826086
-QHf3EvqMD8,0.9572649572649572,0.22535211267605634,0.9907570422535211
Yp4cOoFmnfA,0.968421052631579,0.07992202729044834,0.9892787524366472
r78JyEMgdEY,0.9259259259259259,0.13105413105413105,0.9992877492877493
bgVtXlKID3M,0.9782608695652174,0.11131386861313869,0.9945255474452555
ZpvoAn1ayaM,0.5347593582887701,0.6806930693069307,0.6257735148514851
1dv1VHe_GfU,0.9444444444444444,0.1630971993410214,0.9868204283360791
FmWxvBcuF8U,0.9411764705882353,0.06030150753768844,0.9993718592964824
S7GLb5sK2VA,0.9259259259259259,0.07540983606557378,0.9889344262295082
gaudwahUUEE,0.9649122807017544,0.050980392156862744,0.9926470588235294
Y0ZYFEKbZpc,0.8769230769230769,0.16144349477682812,0.7844254510921178
4NrEp1nanrI,0.9090909090909091,0.06521739130434782,0.9927536231884058
HHXbIFImsc8,0.9268292682926831,0.05473684210526316,0.9973684210526316
qmh_7tGHOGw,0.9375,0.17525773195876287,0.9938144329896907
0krNTifE1sE,0.8695652173913043,0.31569965870307165,0.96160409556314
8C_gNPQ0_Gw,0.8943089430894309,0.11842105263157894,0.9938322368421053
qWHcPXuZUVk,0.6503067484662578,0.5648567119155354,0.6485671191553545
a0-gGCq-KIY,0.9206349206349206,0.1452991452991453,0.9971509971509972
2NAkLU9wBNg,0.8235294117647058,0.34615384615384615,0.9942307692307693
c840K6Tvwgg,1.0,0.039383561643835614,0.9850171232876712
3TyBvODmbGk,0.9705882352941176,0.13736263736263737,1.0
W1aS7EWhX_c,0.9333333333333333,0.027855153203342618,0.9979108635097493
t5aJu6qrrOo,0.888888888888889,0.15702479338842976,0.9979310344827587
L3lSet6o_hQ,0.9473684210526316,0.2158154859967051,0.9938220757825371
E1wPzQLEOhE,0.9672131147540983,0.12171052631578948,0.998766447368421
a-8QxyYQaFw,0.88,0.1925233644859813,0.9593457943925233
5_xpavAvJOY,0.9530201342281879,0.13486842105263158,0.9967105263157895
Ga4PKLGX2aw,0.9411764705882353,0.029605263157894735,1.0
uYrtnNARBWI,0.9876543209876543,0.09874326750448834,0.9955116696588869
QSW5SgetLAA,0.8717948717948718,0.14698162729658792,1.0
aQ8ELS6moMI,0.8737864077669903,0.45874587458745875,0.9694719471947195
xVdD40PSLUU,1.0,0.04477611940298507,0.99212271973466
NA5Vp76qQ1s,0.9824561403508771,0.025906735751295335,0.9948186528497409
x_kaSAQVaRg,0.9298245614035089,0.17105263157894737,0.9954769736842105
OvkfoT9wlKw,0.9411764705882353,0.037267080745341616,0.9979296066252588
90K4_x0pUaE,0.9902912621359222,0.041390728476821195,0.9983443708609272
Z4pTguCmzCk,0.9615384615384615,0.05504587155963303,0.8996559633027523
ZZLlvCdbGjc,0.9487179487179487,0.14634146341463414,0.9957317073170732
fEKdjPpri5Q,0.9259259259259259,0.11048158640226628,0.9985835694050992
fTiR_MnXtVo,0.8314606741573033,0.5108055009823183,0.9415520628683693
cRd6Au2tuzw,0.8857142857142858,0.09736842105263158,0.9980263157894737
Y9cTYsIt0hs,0.5119999999999999,0.6867341502397443,0.5183852917665868
4iJGDU75Vn0,0.9285714285714286,0.1299342105263158,0.9979440789473685
0zQj1342klc,0.9655172413793104,0.13636363636363635,0.9940711462450593
qkbRkHXlRhs,0.9333333333333332,0.1168091168091168,0.957977207977208
kRq9cow7RXw,0.875,0.13238770685579196,0.9857988165680474
1O8awA5keFs,1.0,0.040983606557377046,0.9987704918032787
8WrpxlWf-sQ,0.9491525423728813,0.06589785831960461,0.9901071723000825
ahvpZ6Ixn00,0.9047619047619047,0.3855421686746988,0.9979919678714859
rUslSEdozHE,0.9147286821705426,0.06589785831960461,0.9962932454695222
DQB3To5H-30,0.9090909090909091,0.229064039408867,0.9913793103448276
zuZV3qq0VRI,0.9292929292929293,0.27345309381237526,0.9930139720558883
GbQPAJlDKjw,0.9152542372881356,0.028409090909090908,0.9964488636363636
1hxRYILi6wQ,0.9019607843137256,0.05333333333333334,1.0
VBk7creEaIU,0.9767441860465117,0.04361370716510903,0.9984423676012462
WtxDvD28Y28,0.9863013698630138,0.08382066276803118,0.9970760233918129
HAxEgU9-MG4,0.9870129870129869,0.04948805460750853,0.9957337883959044
L8zs91pllcA,0.9278350515463919,0.0465587044534413,0.9944331983805668
L3tQLTj09Uw,0.9855072463768115,0.02112676056338028,0.9994131455399061
umCUJkE9kPE,0.9156626506024097,0.3719512195121951,0.9994918699186992
NLGVoA6pNM8,0.9285714285714286,0.16953316953316952,0.9833948339483395
OOyDh5Lq17E,0.9189189189189189,0.06682027649769585,0.9976958525345622
Kf-JwetF4n8,0.9215686274509804,0.11752136752136752,0.9797008547008547
u8VTlSMdgEA,0.9047619047619047,0.10016420361247948,0.9950738916256158
7wJtXARObt8,0.853932584269663,0.5221774193548387,0.920866935483871
htkl6WKDGkY,0.9090909090909091,0.13673805601317957,0.9897034596375618
Y-Ls51MSb_w,0.4883720930232558,0.725752508361204,0.5483439277350285
TrKxX2rckuo,0.942528735632184,0.10187110187110188,0.9974012474012474
Be3M4dmZTYo,0.903225806451613,0.10268562401263823,0.919431279620853
b_48630zQbE,0.9866666666666666,0.024229074889867842,0.9972466960352423
JZHqKPodymc,0.99009900990099,0.09719934102141681,0.9962932454695222
Q0EBSGRQn0k,0.9714285714285713,0.1515650741350906,0.9975288303130149
K4wP6mdOKig,0.8846153846153846,0.1811320754716981,0.964622641509434
rUEPSt3Fchk,0.9565217391304348,0.136986301369863,0.9908675799086758
PiUkbbgRMSg,0.8524590163934426,0.33053221288515405,0.9495798319327731
vJNpHsoisA0,0.9411764705882353,0.09900990099009901,0.9962840627580511
iwzvdkzVPpY,0.7428571428571429,0.4657534246575342,0.6177000720980533
Cl25nnVz8BQ,0.9803921568627451,0.19943019943019943,0.9978632478632479
Tiaa4QffMDE,0.8918918918918919,0.0936768149882904,0.9982435597189696
4Dp4uCf8hcU,0.9016393442622951,0.23432343234323433,0.9975247524752475
i1mSgYMn4-Q,0.8955223880597014,0.2857142857142857,0.975
4wPMJYstFx0,0.9787234042553191,0.028409090909090908,0.9978693181818182
HMjyI5vlM20,0.9166666666666665,0.05272727272727273,0.9977272727272727
nnbtep9hxbQ,0.8955223880597015,0.07368421052631578,0.9986842105263158
h5Chc9yFSQA,0.8627450980392156,0.34814814814814815,0.9746913580246913
XQFTmS50bKE,1.0,0.008522727272727272,0.9950284090909091
ODEtjrSiB7s,0.9559748427672956,0.09256198347107437,0.993801652892562
AmIn-MqWpJc,0.8461538461538461,0.5028409090909091,1.0
f75hOdq6Ex4,1.0,0.03142857142857143,0.9964285714285714
FPyElmiwJg8,0.8676470588235295,0.19736842105263158,0.9662828947368421
v68hqsPYFNM,0.9268292682926829,0.2746710526315789,0.998766447368421
l51_YlF6XGI,0.8999999999999999,0.17166212534059946,0.9945504087193461
Douvbe13fO0,0.9814814814814815,0.10066006600660066,0.9971122112211221
P4Xg15YvCpw,0.9056603773584904,0.05277777777777778,0.9979166666666667
sNSXFvs-Sag,0.875,0.4125874125874126,0.9982517482517482
tywxGZj1Zbc,0.8842105263157894,0.48956356736242884,0.9430740037950665
HI2jf5kDJ1I,0.9374999999999999,0.1824175824175824,0.9923076923076923
RW1N4BH7WcE,1.0,0.03671328671328671,0.9978146853146853
x1EOPvyKuBU,0.8985507246376812,0.22627737226277372,0.9738442822384428
qUpl8MJlD04,0.99009900990099,0.05765765765765766,0.9968468468468469
nIc3fEmvTIw,0.9504950495049505,0.2,0.9134615384615384
H3SbseHEFY0,0.9022556390977444,0.12191103789126853,0.9909390444810544
ZSLCsYKxTHQ,0.9218749999999999,0.13509060955518945,0.9975288303130149
q7lzFRJ_b_c,0.7692307692307693,0.4592868547099521,0.7484034060670569
6sAcB80UcYc,0.9130434782608695,0.19110378912685339,0.9385820280296785
xkVSCVCrU1M,0.9032258064516129,0.1702127659574468,0.9940159574468085
I_vxvbq1VbI,0.910891089108911,0.45796064400715564,0.9991055456171736
23eYvdsV_aI,0.92,0.03503184713375796,0.9968152866242038
k5HHXorJAvA,0.9538461538461539,0.03007518796992481,1.0
fI1cy6Sybds,0.9752066115702479,0.038,0.9885
oQ2KLh5iUxQ,0.888888888888889,0.4097222222222222,0.9988425925925926
53omsltIV-k,0.9423076923076923,0.10338983050847457,0.9961832061068703
Uu4lHDiFc5c,0.9523809523809523,0.19602272727272727,0.9893465909090909
YS0yIeVoILI,0.9032258064516129,0.174496644295302,0.9043624161073825
CRlsTGxH5dg,0.9523809523809524,0.14145383104125736,0.9882121807465619
zgiv7ekW5-Y,0.9473684210526316,0.11232876712328767,0.9986301369863013
h9yKIY221UE,0.9130434782608695,0.07395993836671803,0.9021571648690293
uc0Giq9QuMc,1.0,0.029055690072639227,0.9969733656174334
hJYdOCsDTVI,0.9777777777777777,0.1511627906976744,0.9953488372093023
JvWtS7Yp7lA,0.9523809523809523,0.33263598326359833,0.9989539748953975
9oRmPmkAwD8,0.845360824742268,0.5957446808510638,0.9908123791102514
mdIVXFjeppY,0.9387755102040817,0.16477272727272727,0.9964488636363636
bIb2VuAWE_4,0.857142857142857,0.27655310621242485,0.996993987975952
d8Z5-3KEmbo,0.98,0.01948051948051948,0.9929653679653679
p7zgSzSVj_s,0.9482758620689654,0.09027777777777778,0.9904513888888888
9D4JBixl5pM,0.9369369369369369,0.06581352833638025,0.9926873857404022
TQNZo7amci0,0.8794326241134752,0.18042813455657492,0.9067278287461774
NalTxPDmVBA,0.8985507246376813,0.08542713567839195,0.9956030150753769
hBgbatvmwVk,0.8349514563106797,0.5027726432532348,0.9708872458410351
9jL6x7oKXpc,0.9666666666666666,0.08020050125313283,0.9968671679197995
9UNXL-fVPOk,0.513888888888889,0.5529583637691746,0.629108838568298
MeHSsC_DruE,0.9600000000000001,0.10424710424710425,0.9985521235521235
LVAmO6o0ygQ,0.5673758865248227,0.44453312051077415,0.6412609736632083
MQSNWtrFaRI,0.8529411764705882,0.3006396588486141,0.9045842217484008
iIgP3nxqQoc,0.9423076923076924,0.1558872305140962,0.9966804979253112
a-2hRlUeB7Y,0.887459807073955,0.3171481253841426,0.9299323909035033
U6MQXMXiY1c,0.888888888888889,0.07670454545454546,0.9978662873399715
cd05nRku7Z0,0.9189189189189189,0.2078853046594982,0.9973118279569892
9NqWTyrd2R0,0.9473684210526316,0.02556818181818182,0.9865056818181818
v8cVgq3RuZk,0.8863636363636364,0.09574468085106383,0.9952127659574468
ASS1fTen7lQ,0.9508196721311475,0.04455445544554455,0.9983498349834984
s-3PAX1-_8s,0.9870129870129869,0.024608501118568233,0.9988814317673378
0DHXqTxuip8,0.9411764705882352,0.13969335604770017,0.9603918228279387
w--46BSDRPo,0.8659793814432989,0.6452145214521452,0.9537953795379538
6xtNBLt5Soo,0.891566265060241,0.07894736842105263,0.9967105263157895
SEV-_mLGErk,0.9457364341085273,0.0410958904109589,0.9961472602739726
DVtCTGs6p6M,0.9811320754716981,0.09719934102141681,0.9868204283360791
1tZvO3knXEQ,0.9421487603305785,0.07027027027027027,0.9954954954954955
i_YhVIOsNDI,1.0,0.008522727272727272,0.9978693181818182
lcQyjoSAE54,0.9253731343283582,0.12786885245901639,0.9918032786885246
3zRaY5FnpVU,0.9387755102040817,0.2336182336182336,0.9935897435897436
xV5WuqX-AsY,0.9369369369369369,0.2158154859967051,0.9761120263591433
o7gn9UOLwdo,0.9612403100775194,0.08118081180811808,0.9930811808118081
vOGski87Nqc,0.9090909090909091,0.24,0.995
EkKLXLhsTzw,0.7234042553191489,0.8319327731092437,0.9600280504908836
geTpi9JGa6w,0.9914529914529915,0.07401315789473684,0.9958881578947368
Ss53u3fqF1M,0.9421487603305784,0.06578947368421052,0.9954769736842105
zXrve0aUVZ4,0.9156626506024096,0.279445727482679,0.9867205542725174
LuWmoawq4ZQ,0.9285714285714286,0.028985507246376812,0.9854721549636803
Cqq79aNIUpM,0.8595041322314049,0.28735632183908044,0.965927750410509
XS7EcsfnTgI,0.9347826086956522,0.1294559099437148,0.9920262664165104
vVUkO1lzx98,0.9166666666666666,0.2039911308203991,0.9950110864745011
temdAq_0Glw,0.9705882352941176,0.04032258064516129,0.9959677419354839
RZHkWIJzP5c,0.962962962962963,0.13980263157894737,0.9954769736842105
wNTRgfcjiQc,0.975609756097561,0.03409090909090909,0.9936079545454546
HVKqeZVCDRc,0.9791666666666666,0.05631399317406143,0.9927474402730375
G4daBedlwmE,0.9292929292929293,0.11001642036124795,0.985620377978636
POZYrqo7zww,0.90625,0.3153409090909091,0.9992897727272727
rRjaxdk_4ho,0.9391304347826086,0.07060755336617405,0.9975369458128078
GOIFUrO5Ubs,0.9268292682926829,0.27089337175792505,0.9963976945244957
Q63hkJUm3YM,0.8666666666666666,0.24538745387453875,0.9538319482917821
rEqygPB2NWA,0.9508196721311476,0.09322033898305085,0.998587570621469
lk8cRzm-vFM,0.9361702127659575,0.09719934102141681,0.9934102141680395
Dxe13Y4pBnQ,0.967741935483871,0.027972027972027972,0.9883313885647608
jcrIKwknY0E,0.888888888888889,0.11577181208053691,0.9924496644295302
WIlCHutC92s,0.9583333333333334,0.056363636363636366,0.9972727272727273
Vh7LF317Rmw,0.9747899159663865,0.033003300330033,0.9971122112211221
sM6D4HmUCMk,0.9375,0.050100200400801605,0.9944889779559118
LSQOJXze5vE,0.8750000000000001,0.16,1.0
UrIdw_jblBc,0.954954954954955,0.04304635761589404,0.9962748344370861
hfKo26Ul8WQ,0.8947368421052632,0.1484593837535014,0.9789915966386554
5dFyeQo-Xqs,0.8363636363636364,0.23432343234323433,0.9632535094962841
jdlwzoqBU10,0.8988764044943819,0.044859813084112146,0.9093457943925234
vEX4K8iwCHE,0.7142857142857143,0.31097560975609756,0.9878048780487805
di7D03en-7Y,0.96875,0.031161473087818695,0.9992917847025495
7pu5VxBsu3w,0.9565217391304348,0.045351473922902494,0.9994331065759637
KUY7GOgHLrw,0.916030534351145,0.09105960264900662,0.9739238410596026
FY30XtxLRyU,0.9306930693069307,0.22515212981744423,0.9959432048681541
3FjJb37VbK4,0.9206349206349206,0.3015463917525773,0.9967783505154639
ocIpsHmkfzI,0.9682539682539683,0.09555189456342669,0.9967051070840197
beSffSAwtuA,0.945945945945946,0.0518018018018018,0.9960585585585585
b3GOUJ3PRCM,0.923076923076923,0.3179297597042514,0.9976894639556377
98RKeqMkPns,0.9090909090909091,0.22276029055690072,0.8940677966101694
pZzc1THe980,0.9739130434782608,0.08538587848932677,0.9942528735632183
SUsI2VRi9ug,0.9393939393939394,0.2869318181818182,0.9928977272727273
5NMTf7pfRHo,0.8813559322033899,0.24216524216524216,0.9964387464387464
zuDtoOZs-vI,0.9312977099236641,0.25597269624573377,0.9931740614334471
SHpZy7AVYqw,0.8936170212765957,0.08055555555555556,0.9972222222222222
EHNONWx2GhU,0.9850746268656716,0.024096385542168676,0.9975903614457832
w4QASpgIdqE,0.9263157894736842,0.049342105263157895,0.9975328947368421
jMKqjX0myPI,0.9230769230769231,0.2028688524590164,0.9979508196721312
m4MI8LFl0DY,0.9714285714285713,0.04488330341113106,0.9955116696588869
3bpakFYTxl4,0.9358974358974359,0.17323651452282157,0.9595435684647303
YgxKS47VB9w,0.9010989010989011,0.2907488986784141,0.9983480176211453
X73dLRHIYSc,0.9333333333333333,0.14051094890510948,0.9963503649635036
iXWtAMIUnjQ,0.9615384615384616,0.08067226890756303,0.9957983193277311
0M4dyPCOpXY,0.9795918367346939,0.03409090909090909,0.9971590909090909
QhWceNmY5cY,0.9292929292929293,0.16729323308270677,0.9985902255639098
yuy8gyAj5lk,1.0,0.014285714285714285,0.9964285714285714
V9UsFwk-OuU,0.8780487804878049,0.26490066225165565,0.9955849889624724
Ava8-rPcZEk,0.9310344827586207,0.14395886889460155,0.9980719794344473
AqPZcSFXKUI,0.9333333333333332,0.048295454545454544,0.9978693181818182
38rqMSRjFt0,0.9285714285714286,0.18653846153846154,0.9264423076923077
893TWto7aMY,0.9583333333333333,0.2355848434925865,0.9538714991762768
zM3FXKwrXKo,0.9113924050632912,0.17587939698492464,0.9930904522613065
lxZz5xVephI,0.9714285714285714,0.011428571428571429,0.9985714285714286
-7h4uCWSSrY,0.898876404494382,0.16919739696312364,1.0
PuwunVkt3zQ,0.9166666666666667,0.18945634266886327,0.9942339373970346
FhuiM1v-MgE,0.9322033898305085,0.2845394736842105,0.9946546052631579
a8xMrBAFIKw,0.9908256880733944,0.07521367521367521,0.9987179487179487
RaHILbz7npA,1.0,0.010101010101010102,1.0
38x3rmTwKFY,0.9166666666666666,0.15099009900990099,0.9622524752475248
qJDM7ZNls_I,0.9508196721311476,0.08552631578947369,0.9975328947368421
1C3yh1PqGRU,0.9268292682926831,0.30454545454545456,0.9977272727272727
wx-rXahoVyo,0.9180327868852458,0.020512820512820513,0.9987179487179487
XZ5ZRMb5A8U,0.923076923076923,0.028409090909090908,0.9985795454545454
WPNhrqLaKLk,0.98989898989899,0.042692939244663386,0.993431855500821
RDa7qotRQJs,0.8739495798319328,0.17258883248730963,0.9936548223350253
Xk3GhM1KQbc,1.0,0.022727272727272728,0.9992897727272727
tFUBOAlzbAo,0.9166666666666667,0.45826235093696766,0.997870528109029
ewiORyBD8RM,0.9369369369369369,0.14416058394160583,0.9197080291970803
IaTIYo3WPn8,0.9333333333333333,0.05013927576601671,0.9986072423398329
0z87lwART8o,0.98,0.13344316309719934,0.9975288303130149
vvEy-RS6aCU,0.8131868131868132,0.5096899224806202,0.9689922480620154
ag4GjLFgM08,0.8846153846153847,0.18233618233618235,0.9971509971509972
pw_yrMk9y7g,0.9873417721518987,0.02952755905511811,0.9985221674876847
Hg7w0nHjk1g,0.9108910891089108,0.13846153846153847,0.9956730769230769
yzdK0tzjgjw,0.8979591836734694,0.1623931623931624,0.9978632478632479
k-xdJaVPANo,0.9285714285714286,0.18518518518518517,0.9971509971509972
vJoEAAno7sw,0.909090909090909,0.2716049382716049,0.9387860082304527
eDt8stsdiO0,0.9203539823008848,0.2532894736842105,0.9979440789473685
7KlpQ3u_m6g,0.96875,0.04337899543378995,0.9937214611872146
A72jsO-rV2E,0.96875,0.15841584158415842,0.9987623762376238
dXMyBiBaGZo,0.967741935483871,0.03977272727272727,0.9914772727272727
IiG9YFchtpE,0.9677419354838709,0.1416803953871499,0.9975288303130149
Xh2pq_T2OaQ,0.9448818897637796,0.06414473684210527,0.9991776315789473
TXMbP9IkGgc,0.9814814814814815,0.0841300191204589,0.9928298279158699
URPQCnES3Qw,0.9661016949152542,0.051194539249146756,0.950938566552901
